ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
OH-498_wormwoodartemisiabitterness-1-1,OH-498_wormwoodartemisiabitterness-1,ürim,498,false,expert,wot,,,
EAH-498_wormwoodartemisiabitterness-1-1,EAH-498_wormwoodartemisiabitterness-1,erim,498,false,expert,wot,,,
H-498_wormwoodartemisiabitterness-2-1,H-498_wormwoodartemisiabitterness-2,üröm,499,false,expert,wot,,,
OH-498_wormwoodartemisiabitterness-2-1,OH-498_wormwoodartemisiabitterness-2,irim,499,false,expert,wot,,,
EAH-498_wormwoodartemisiabitterness-2-1,EAH-498_wormwoodartemisiabitterness-2,erim,499,false,expert,wot,,,
H-499_wethersheep-1-1,H-499_wethersheep-1,ürü,500,false,expert,wot,,,
OH-499_wethersheep-1-1,OH-499_wethersheep-1,irǖ,500,false,expert,wot,,,
EAH-499_wethersheep-1-1,EAH-499_wethersheep-1,iriγ,500,false,expert,wot,,,
H-501_hotembersextinguishedembers-1-1,H-501_hotembersextinguishedembers-1,üsök,501,false,expert,wot,,,
EAH-501_hotembersextinguishedembers-1-1,EAH-501_hotembersextinguishedembers-1,isüg,501,false,expert,wot,,,
H-501_hotembersextinguishedembers-2-1,H-501_hotembersextinguishedembers-2,üsög,502,false,expert,wot,,,
EAH-501_hotembersextinguishedembers-2-1,EAH-501_hotembersextinguishedembers-2,isüg,502,false,expert,wot,,,
H-502_oneyearoldfemalesheep-1-1,H-502_oneyearoldfemalesheep-1,üveč,503,false,expert,wot,,,
EAH-502_oneyearoldfemalesheep-1-1,EAH-502_oneyearoldfemalesheep-1,öveč,503,false,expert,wot,,,
H-503_tohollowouttoscoopout-1-1,H-503_tohollowouttoscoopout-1,vāy,504,false,expert,wot,,,
EAH-503_tohollowouttoscoopout-1-1,EAH-503_tohollowouttoscoopout-1,vay,504,false,expert,wot,,,
H-504_troughtray-1-1,H-504_troughtray-1,vālʹū,505,false,expert,wot,,,
OH-504_troughtray-1-1,OH-504_troughtray-1,valʹū,505,false,expert,wot,,,
LAH-504_troughtray-1-1,LAH-504_troughtray-1,vālū,505,false,expert,wot,,,
EAH-504_troughtray-1-1,EAH-504_troughtray-1,valaγ,505,false,expert,wot,,,
H-505_fishweir-1-1,H-505_fishweir-1,veyse,506,false,expert,wot,,,
EAH-505_fishweir-1-1,EAH-505_fishweir-1,veyseγ,506,false,expert,wot,,,
H-507_aholeintheiceforfishing-1-1,H-507_aholeintheiceforfishing-1,lēk,507,false,expert,wot,,,
EAH-507_aholeintheiceforfishing-1-1,EAH-507_aholeintheiceforfishing-1,vekü,507,false,expert,wot,,,
H-507_aholeintheiceforfishing-2-1,H-507_aholeintheiceforfishing-2,vēk,508,false,expert,wot,,,
EAH-507_aholeintheiceforfishing-2-1,EAH-507_aholeintheiceforfishing-2,vekü,508,false,expert,wot,,,
H-508_guest-1-1,H-508_guest-1,vendēg,509,false,expert,wot,,,
EAH-508_guest-1-1,EAH-508_guest-1,vendeg,509,false,expert,wot,,,
H-509_toplaittolaytherope-1-1,H-509_toplaittolaytherope-1,ver,510,false,expert,wot,,,
H-510_gablefrontispiece-1-1,H-510_gablefrontispiece-1,vērtelek,511,false,expert,wot,,,
EAH-510_gablefrontispiece-1-1,EAH-510_gablefrontispiece-1,vertelük,511,false,expert,wot,,,
H-511_chamoisrupicaprarupicapra-1-1,H-511_chamoisrupicaprarupicapra-1,zerge,512,false,expert,wot,,,
EAH-511_chamoisrupicaprarupicapra-1-1,EAH-511_chamoisrupicaprarupicapra-1,serge,512,false,expert,wot,,,
