ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,CV_Segments,ProsodicStructure
H-319_mellowpowderycrumblyrottenmouldy-1,,H,319_mellowpowderycrumblyrottenmouldy,kȫrȫ,kȫrȫ,k øː r øː,,wot,320,true,^ kȫrȫ $,default,k øː r øː,CVCV
EAH-319_mellowpowderycrumblyrottenmouldy-1,,EAH,319_mellowpowderycrumblyrottenmouldy,kevreγ,kevreγ,k ɛ v r ɛ γ,,wot,320,true,^ kevreγ $,default,k ɛ v.r ɛ γ,CVCCVC
WOT-319_mellowpowderycrumblyrottenmouldy-1,,WOT,319_mellowpowderycrumblyrottenmouldy,kävräγ,kävräγ,k ä v r ä γ,,wot,320,true,^ kävräγ $,default,k ä v.r ä γ,CVCCVC
H-321_pearpyruscommunis-1,,H,321_pearpyruscommunis,körtvēlʹ,körtvēlʹ,k ø r t v eː lʹ,,wot,321,true,^ körtvēlʹ $,default,k ø r.t.v eː lʹ,CVCCCVC
OH-321_pearpyruscommunis-1,,OH,321_pearpyruscommunis,kërtveli,kërtveli,k e r t v ɛ l i,,wot,321,true,^ kërtveli $,default,k e r.t.v ɛ l i,CVCCCVCV
EAH-321_pearpyruscommunis-1,,EAH,321_pearpyruscommunis,kertβeli,kertβeli,k ɛ r t β ɛ l i,,wot,321,true,^ kertβeli $,default,k ɛ r.t.β ɛ l i,CVCCCVCV
WOT-321_pearpyruscommunis-1,,WOT,321_pearpyruscommunis,kertweliγ,kertweliγ,k ɛ r t v ɛ l i γ,,wot,321,true,^ kertweliγ $,default,k ɛ r.t.v ɛ l i γ,CVCCCVCVC
H-321_pearpyruscommunis-2,,H,321_pearpyruscommunis,körtvēlʹ,körtvēlʹ,k ø r t v eː lʹ,,wot,322,true,^ körtvēlʹ $,default,k ø r.t.v eː lʹ,CVCCCVC
OH-321_pearpyruscommunis-2,,OH,321_pearpyruscommunis,kertmeli,kertmeli,k ɛ r t m ɛ l i,,wot,322,true,^ kertmeli $,default,k ɛ r.t.m ɛ l i,CVCCCVCV
EAH-321_pearpyruscommunis-2,,EAH,321_pearpyruscommunis,kertmeliγ,kertmeliγ,k ɛ r t m ɛ l i γ,,wot,322,true,^ kertmeliγ $,default,k ɛ r.t.m ɛ l i γ,CVCCCVCVC
WOT-321_pearpyruscommunis-2,,WOT,321_pearpyruscommunis,kertmeliγ,kertmeliγ,k ɛ r t m ɛ l i γ,,wot,322,true,^ kertmeliγ $,default,k ɛ r.t.m ɛ l i γ,CVCCCVCVC
H-322_togreettothank-1,,H,322_togreettothank,kösön,kösön,k ø s ø n,,wot,323,true,^ kösön $,default,k ø s ø n,CVCVC
EAH-322_togreettothank-1,,EAH,322_togreettothank,küsen,küsen,k y s ɛ n,,wot,323,true,^ küsen $,default,k y s ɛ n,CVCVC
WOT-322_togreettothank-1,,WOT,322_togreettothank,küsän,küsän,k y s ä n,,wot,323,true,^ küsän $,default,k y s ä n,CVCVC
H-323_thecumanethnicgroupinhungary-1,,H,323_thecumanethnicgroupinhungary,kun,kun,k u n,,wot,324,true,^ kun $,default,k u n,CVC
OH-323_thecumanethnicgroupinhungary-1,,OH,323_thecumanethnicgroupinhungary,kūn,kūn,k uː n,,wot,324,true,^ kūn $,default,k uː n,CVC
EAH-323_thecumanethnicgroupinhungary-1,,EAH,323_thecumanethnicgroupinhungary,kuwan,kuwan,k u v a n,,wot,324,true,^ kuwan $,default,k u v a n,CVCVC
WOT-323_thecumanethnicgroupinhungary-1,,WOT,323_thecumanethnicgroupinhungary,kuwan,kuwan,k u v a n,,wot,324,true,^ kuwan $,default,k u v a n,CVCVC
H-324_akindofdogahungarianbreedofsheepdog-1,,H,324_akindofdogahungarianbreedofsheepdog,kuvås,kuvås,k u v ɒ s,,wot,325,true,^ kuvås $,default,k u v ɒ s,CVCVC
EAH-324_akindofdogahungarianbreedofsheepdog-1,,EAH,324_akindofdogahungarianbreedofsheepdog,kuwaz,kuwaz,k u v a z,,wot,325,true,^ kuwaz $,default,k u v a z,CVCVC
WOT-324_akindofdogahungarianbreedofsheepdog-1,,WOT,324_akindofdogahungarianbreedofsheepdog,kowaz,kowaz,k o v a z,,wot,325,true,^ kowaz $,default,k o v a z,CVCVC
H-327_laughingbirdpicusviridis-1,,H,327_laughingbirdpicusviridis,küllȫ,küllȫ,k y lː øː,,wot,326,true,^ küllȫ $,default,k y lː øː,CVCV
EAH-327_laughingbirdpicusviridis-1,,EAH,327_laughingbirdpicusviridis,külleγ,külleγ,k y lː ɛ γ,,wot,326,true,^ külleγ $,default,k y lː ɛ γ,CVCVC
WOT-327_laughingbirdpicusviridis-1,,WOT,327_laughingbirdpicusviridis,külüläγ,külüläγ,k y l y l ä γ,,wot,326,true,^ külüläγ $,default,k y l y l ä γ,CVCVCVC
H-326_afishlivingatthebottomoftherivergudgeongobiofluviatilis-1,,H,326_afishlivingatthebottomoftherivergudgeongobiofluviatilis,küllȫ,küllȫ,k y lː øː,,wot,327,true,^ küllȫ $,default,k y lː øː,CVCV
OH-326_afishlivingatthebottomoftherivergudgeongobiofluviatilis-1,,OH,326_afishlivingatthebottomoftherivergudgeongobiofluviatilis,külliγ,külliγ,k y lː i γ,,wot,327,true,^ külliγ $,default,k y lː i γ,CVCVC
LAH-326_afishlivingatthebottomoftherivergudgeongobiofluviatilis-1,,LAH,326_afishlivingatthebottomoftherivergudgeongobiofluviatilis,kölliγ,kölliγ,k ø lː i γ,,wot,327,true,^ kölliγ $,default,k ø lː i γ,CVCVC
EAH-326_afishlivingatthebottomoftherivergudgeongobiofluviatilis-1,,EAH,326_afishlivingatthebottomoftherivergudgeongobiofluviatilis,köligeliγ,köligeliγ,k ø l i ɡ ɛ l i γ,,wot,327,true,^ köligeliγ $,default,k ø l i ɡ ɛ l i γ,CVCVCVCVC
WOT-326_afishlivingatthebottomoftherivergudgeongobiofluviatilis-1,,WOT,326_afishlivingatthebottomoftherivergudgeongobiofluviatilis,köligäliγ,köligäliγ,k ø l i ɡ ä l i γ,,wot,327,true,^ köligäliγ $,default,k ø l i ɡ ä l i γ,CVCVCVCVC
H-327_laughingbirdpicusviridis-2,,H,327_laughingbirdpicusviridis,küllȫ,küllȫ,k y lː øː,,wot,328,true,^ küllȫ $,default,k y lː øː,CVCV
OH-327_laughingbirdpicusviridis-1,,OH,327_laughingbirdpicusviridis,külȫ,külȫ,k y l øː,,wot,328,true,^ külȫ $,default,k y l øː,CVCV
LAH-327_laughingbirdpicusviridis-1,,LAH,327_laughingbirdpicusviridis,küvȫ,küvȫ,k y v øː,,wot,328,true,^ küvȫ $,default,k y v øː,CVCV
EAH-327_laughingbirdpicusviridis-2,,EAH,327_laughingbirdpicusviridis,küvey,küvey,k y v ɛ j,,wot,328,true,^ küvey $,default,k y v ɛ j,CVCVC
WOT-327_laughingbirdpicusviridis-2,,WOT,327_laughingbirdpicusviridis,küväy,küväy,k y v ä j,,wot,328,true,^ küväy $,default,k y v ä j,CVCVC
H-328_drysummerfograinbow-1,,H,328_drysummerfograinbow,mōnār köd,mōnārköd,m oː n aː r k ø d,,wot,329,true,^ mōnārköd $,default,m oː n aː r.k ø d,CVCVCCVC
OH-328_drysummerfograinbow-1,,OH,328_drysummerfograinbow,mōnār,mōnār,m oː n aː r,,wot,329,true,^ mōnār $,default,m oː n aː r,CVCVC
EAH-328_drysummerfograinbow-1,,EAH,328_drysummerfograinbow,munar,munar,m u n a r,,wot,329,true,^ munar $,default,m u n a r,CVCVC
WOT-328_drysummerfograinbow-1,,WOT,328_drysummerfograinbow,munar,munar,m u n a r,,wot,329,true,^ munar $,default,m u n a r,CVCVC
H-329_thenameofagroupofmilitarypeopleinhungarythecumanbodyguardtothehungarianking-1,,H,329_thenameofagroupofmilitarypeopleinhungarythecumanbodyguardtothehungarianking,ńögēr,ńögēr,ɲ ø ɡ eː r,,wot,330,true,^ ńögēr $,default,ɲ ø ɡ eː r,CVCVC
EAH-329_thenameofagroupofmilitarypeopleinhungarythecumanbodyguardtothehungarianking-1,,EAH,329_thenameofagroupofmilitarypeopleinhungarythecumanbodyguardtothehungarianking,nöger,nöger,n ø ɡ ɛ r,,wot,330,true,^ nöger $,default,n ø ɡ ɛ r,CVCVC
WOT-329_thenameofagroupofmilitarypeopleinhungarythecumanbodyguardtothehungarianking-1,,WOT,329_thenameofagroupofmilitarypeopleinhungarythecumanbodyguardtothehungarianking,nögär,nögär,n ø ɡ ä r,,wot,330,true,^ nögär $,default,n ø ɡ ä r,CVCVC
H-330_chaffhuskswinnowingstailingsrefuseofgrain-1,,H,330_chaffhuskswinnowingstailingsrefuseofgrain,očū,očū,o t͡ʃ uː,,wot,331,true,^ očū $,default,o t͡ʃ uː,VCV
OH-330_chaffhuskswinnowingstailingsrefuseofgrain-1,,OH,330_chaffhuskswinnowingstailingsrefuseofgrain,učū,učū,u t͡ʃ uː,,wot,331,true,^ učū $,default,u t͡ʃ uː,VCV
LAH-330_chaffhuskswinnowingstailingsrefuseofgrain-1,,LAH,330_chaffhuskswinnowingstailingsrefuseofgrain,učou̯,učou̯,u t͡ʃ o u̯,,wot,331,true,^ učou̯ $,default,u t͡ʃ o.u̯,VCVV
EAH-330_chaffhuskswinnowingstailingsrefuseofgrain-1,,EAH,330_chaffhuskswinnowingstailingsrefuseofgrain,učoγ,učoγ,u t͡ʃ o γ,,wot,331,true,^ učoγ $,default,u t͡ʃ o γ,VCVC
WOT-330_chaffhuskswinnowingstailingsrefuseofgrain-1,,WOT,330_chaffhuskswinnowingstailingsrefuseofgrain,učoγ,učoγ,u t͡ʃ o γ,,wot,331,true,^ učoγ $,default,u t͡ʃ o γ,VCVC
H-331_causereason-1,,H,331_causereason,ok,ok,o k,,wot,332,true,^ ok $,default,o k,VC
EAH-331_causereason-1,,EAH,331_causereason,uk,uk,u k,,wot,332,true,^ uk $,default,u k,VC
WOT-331_causereason-1,,WOT,331_causereason,uk,uk,u k,,wot,332,true,^ uk $,default,u k,VC
H-332_toteach-1,,H,332_toteach,oktåt,oktåt,o k t ɒ t,,wot,333,true,^ oktåt $,default,o k.t ɒ t,VCCVC
OH-332_toteach-1,,OH,332_toteach,ok,ok,o k,,wot,333,true,^ ok $,default,o k,VC
EAH-332_toteach-1,,EAH,332_toteach,uk,uk,u k,,wot,333,true,^ uk $,default,u k,VC
WOT-332_toteach-1,,WOT,332_toteach,uk,uk,u k,,wot,333,true,^ uk $,default,u k,VC
H-333_stycattlepensheepfold-1,,H,333_stycattlepensheepfold,ōl,ōl,oː l,,wot,334,true,^ ōl $,default,oː l,VC
OH-333_stycattlepensheepfold-1,,OH,333_stycattlepensheepfold,oγul,oγul,o γ u l,,wot,334,true,^ oγul $,default,o γ u l,VCVC
EAH-333_stycattlepensheepfold-1,,EAH,333_stycattlepensheepfold,aγul,aγul,a γ u l,,wot,334,true,^ aγul $,default,a γ u l,VCVC
WOT-333_stycattlepensheepfold-1,,WOT,333_stycattlepensheepfold,aγul,aγul,a γ u l,,wot,334,true,^ aγul $,default,a γ u l,VCVC
H-334_cheap-1,,H,334_cheap,olčō,olčō,o l t͡ʃ oː,,wot,335,true,^ olčō $,default,o l.t͡ʃ oː,VCCV
OH-334_cheap-1,,OH,334_cheap,ōčō,ōčō,oː t͡ʃ oː,,wot,335,true,^ ōčō $,default,oː t͡ʃ oː,VCV
LAH-334_cheap-1,,LAH,334_cheap,učau̯,učau̯,u t͡ʃ a u̯,,wot,335,true,^ učau̯ $,default,u t͡ʃ a.u̯,VCVV
EAH-334_cheap-1,,EAH,334_cheap,učaγ,učaγ,u t͡ʃ a γ,,wot,335,true,^ učaγ $,default,u t͡ʃ a γ,VCVC
WOT-334_cheap-1,,WOT,334_cheap,učaγ,učaγ,u t͡ʃ a γ,,wot,335,true,^ učaγ $,default,u t͡ʃ a γ,VCVC
H-335_kidofagoat-1,,H,335_kidofagoat,ollō,ollō,o lː oː,,wot,336,true,^ ollō $,default,o lː oː,VCV
OH-335_kidofagoat-1,,OH,335_kidofagoat,oγlou̯,oγlou̯,o γ l o u̯,,wot,336,true,^ oγlou̯ $,default,o γ l o.u̯,VCCVV
EAH-335_kidofagoat-1,,EAH,335_kidofagoat,oγlaγ,oγlaγ,o γ l a γ,,wot,336,true,^ oγlaγ $,default,o γ l a γ,VCCVC
WOT-335_kidofagoat-1,,WOT,335_kidofagoat,oγlaγ,oγlaγ,o γ l a γ,,wot,336,true,^ oγlaγ $,default,o γ l a γ,VCCVC
H-336_spermseminalfluid-1,,H,336_spermseminalfluid,ondō,ondō,o n d oː,,wot,337,true,^ ondō $,default,o n.d oː,VCCV
OH-336_spermseminalfluid-1,,OH,336_spermseminalfluid,ondau̯,ondau̯,o n d a u̯,,wot,337,true,^ ondau̯ $,default,o n.d a.u̯,VCCVV
EAH-336_spermseminalfluid-1,,EAH,336_spermseminalfluid,undaγ,undaγ,u n d a γ,,wot,337,true,^ undaγ $,default,u n.d a γ,VCCVC
WOT-336_spermseminalfluid-1,,WOT,336_spermseminalfluid,undaγ,undaγ,u n d a γ,,wot,337,true,^ undaγ $,default,u n.d a γ,VCCVC
H-338_crumbofbreadmorselasmallpieceofbread-1,,H,338_crumbofbreadmorselasmallpieceofbread,ontok,ontok,o n t o k,,wot,338,true,^ ontok $,default,o n.t o k,VCCVC
WOT-338_crumbofbreadmorselasmallpieceofbread-1,,WOT,338_crumbofbreadmorselasmallpieceofbread,untak,untak,u n t a k,,wot,338,true,^ untak $,default,u n.t a k,VCCVC
H-338_crumbofbreadmorselasmallpieceofbread-2,,H,338_crumbofbreadmorselasmallpieceofbread,ontog,ontog,o n t o ɡ,,wot,339,true,^ ontog $,default,o n.t o ɡ,VCCVC
WOT-338_crumbofbreadmorselasmallpieceofbread-2,,WOT,338_crumbofbreadmorselasmallpieceofbread,untak,untak,u n t a k,,wot,339,true,^ untak $,default,u n.t a k,VCCVC
H-339_russian-1,,H,339_russian,oros,oros,o r o s,,wot,340,true,^ oros $,default,o r o s,VCVC
EAH-339_russian-1,,EAH,339_russian,urus,urus,u r u s,,wot,340,true,^ urus $,default,u r u s,VCVC
WOT-339_russian-1,,WOT,339_russian,urus,urus,u r u s,,wot,340,true,^ urus $,default,u r u s,VCVC
H-340_lion-1,,H,340_lion,oroslān,oroslān,o r o s l aː n,,wot,341,true,^ oroslān $,default,o r o s.l aː n,VCVCCVC
EAH-340_lion-1,,EAH,340_lion,uruslān,uruslān,u r u s l aː n,,wot,341,true,^ uruslān $,default,u r u s.l aː n,VCVCCVC
WOT-340_lion-1,,WOT,340_lion,aruslan,aruslan,a r u s l a n,,wot,341,true,^ aruslan $,default,a r u s.l a n,VCVCCVC
H-341_spindlewhorl-1,,H,341_spindlewhorl,oršō,oršō,o r ʃ oː,,wot,342,true,^ oršō $,default,o r.ʃ oː,VCCV
OH-341_spindlewhorl-1,,OH,341_spindlewhorl,uršū,uršū,u r ʃ uː,,wot,342,true,^ uršū $,default,u r.ʃ uː,VCCV
EAH-341_spindlewhorl-1,,EAH,341_spindlewhorl,určuγ,určuγ,u r t͡ʃ u γ,,wot,342,true,^ určuγ $,default,u r.t͡ʃ u γ,VCCVC
WOT-341_spindlewhorl-1,,WOT,341_spindlewhorl,určuγ,určuγ,u r t͡ʃ u γ,,wot,342,true,^ určuγ $,default,u r.t͡ʃ u γ,VCCVC
H-342_thief-1,,H,342_thief,orv,orv,o r v,,wot,343,true,^ orv $,default,o r.v,VCC
OH-342_thief-1,,OH,342_thief,urvu,urvu,u r v u,,wot,343,true,^ urvu $,default,u r.v u,VCCV
LAH-342_thief-1,,LAH,342_thief,uvru,uvru,u v r u,,wot,343,true,^ uvru $,default,u v.r u,VCCV
EAH-342_thief-1,,EAH,342_thief,uγru,uγru,u γ r u,,wot,343,true,^ uγru $,default,u γ r u,VCCV
WOT-342_thief-1,,WOT,342_thief,ogru,ogru,o ɡ r u,,wot,343,true,^ ogru $,default,o ɡ.r u,VCCV
H-343_physician-1,,H,343_physician,orvoš,orvoš,o r v o ʃ,,wot,344,true,^ orvoš $,default,o r.v o ʃ,VCCVC
OH-343_physician-1,,OH,343_physician,urvoš,urvoš,u r v o ʃ,,wot,344,true,^ urvoš $,default,u r.v o ʃ,VCCVC
EAH-343_physician-1,,EAH,343_physician,urvoči,urvoči,u r v o t͡ʃ i,,wot,344,true,^ urvoči $,default,u r.v o t͡ʃ i,VCCVCV
WOT-343_physician-1,,WOT,343_physician,orwučï,orwučï,o r v u t͡ʃ ï,,wot,344,true,^ orwučï $,default,o r.v u t͡ʃ ï,VCCVCV
H-344_cuneinplayinostabla-1,,H,344_cuneinplayinostabla,oš,oš,o ʃ,,wot,345,true,^ oš $,default,o ʃ,VC
OH-344_cuneinplayinostabla-1,,OH,344_cuneinplayinostabla,ošk,ošk,o ʃ k,,wot,345,true,^ ošk $,default,o ʃ.k,VCC
LAH-344_cuneinplayinostabla-1,,LAH,344_cuneinplayinostabla,ačk,ačk,a t͡ʃ k,,wot,345,true,^ ačk $,default,a t͡ʃ.k,VCC
EAH-344_cuneinplayinostabla-1,,EAH,344_cuneinplayinostabla,alčuk,alčuk,a l t͡ʃ u k,,wot,345,true,^ alčuk $,default,a l.t͡ʃ u k,VCCVC
WOT-344_cuneinplayinostabla-1,,WOT,344_cuneinplayinostabla,alčuk,alčuk,a l t͡ʃ u k,,wot,345,true,^ alčuk $,default,a l.t͡ʃ u k,VCCVC
H-345_ox-1,,H,345_ox,ökör,ökör,ø k ø r,,wot,346,true,^ ökör $,default,ø k ø r,VCVC
OH-345_ox-1,,OH,345_ox,ökür,ökür,ø k y r,,wot,346,true,^ ökür $,default,ø k y r,VCVC
EAH-345_ox-1,,EAH,345_ox,ükür,ükür,y k y r,,wot,346,true,^ ükür $,default,y k y r,VCVC
WOT-345_ox-1,,WOT,345_ox,ökür,ökür,ø k y r,,wot,346,true,^ ökür $,default,ø k y r,VCVC
H-346_tostitchtoputonadress-1,,H,346_tostitchtoputonadress,ölt,ölt,ø l t,,wot,347,true,^ ölt $,default,ø l.t,VCC
EAH-346_tostitchtoputonadress-1,,EAH,346_tostitchtoputonadress,ilt,ilt,i l t,,wot,347,true,^ ilt $,default,i l.t,VCC
WOT-346_tostitchtoputonadress-1,,WOT,346_tostitchtoputonadress,ilt,ilt,i l t,,wot,347,true,^ ilt $,default,i l.t,VCC
H-347_hawkbuzzardbuteobuteo-1,,H,347_hawkbuzzardbuteobuteo,ölʹv,ölʹv,ø lʹ v,,wot,348,true,^ ölʹv $,default,ø lʹ.v,VCC
OH-347_hawkbuzzardbuteobuteo-1,,OH,347_hawkbuzzardbuteobuteo,ölʹü,ölʹü,ø lʹ y,,wot,348,true,^ ölʹü $,default,ø lʹ y,VCV
EAH-347_hawkbuzzardbuteobuteo-1,,EAH,347_hawkbuzzardbuteobuteo,eliγ,eliγ,ɛ l i γ,,wot,348,true,^ eliγ $,default,ɛ l i γ,VCVC
WOT-347_hawkbuzzardbuteobuteo-1,,WOT,347_hawkbuzzardbuteobuteo,eliγ,eliγ,ɛ l i γ,,wot,348,true,^ eliγ $,default,ɛ l i γ,VCVC
H-348_totakeroottogrowstrongerplantanimal-1,,H,348_totakeroottogrowstrongerplantanimal,önik,önik,ø n i k,,wot,349,true,^ önik $,default,ø n i k,VCVC
OH-348_totakeroottogrowstrongerplantanimal-1,,OH,348_totakeroottogrowstrongerplantanimal,ön,ön,ø n,,wot,349,true,^ ön $,default,ø n,VC
EAH-348_totakeroottogrowstrongerplantanimal-1,,EAH,348_totakeroottogrowstrongerplantanimal,ün,ün,y n,,wot,349,true,^ ün $,default,y n,VC
WOT-348_totakeroottogrowstrongerplantanimal-1,,WOT,348_totakeroottogrowstrongerplantanimal,ǖn,ǖn,yː n,,wot,349,true,^ ǖn $,default,yː n,VC
H-349_togrindmill-1,,H,349_togrindmill,ȫr,ȫr,øː r,,wot,350,true,^ ȫr $,default,øː r,VC
EAH-349_togrindmill-1,,EAH,349_togrindmill,evir,evir,ɛ v i r,,wot,350,true,^ evir $,default,ɛ v i r,VCVC
WOT-349_togrindmill-1,,WOT,349_togrindmill,ävir,ävir,ä v i r,,wot,350,true,^ ävir $,default,ä v i r,VCVC
H-350_millingproduct-1,,H,350_millingproduct,örmēń,örmēń,ø r m eː ɲ,,wot,351,true,^ örmēń $,default,ø r.m eː ɲ,VCCVC
EAH-350_millingproduct-1,,EAH,350_millingproduct,eü̯rmen,eü̯rmen,ɛ ü̯ r m ɛ n,,wot,351,true,^ eü̯rmen $,default,ɛ.ü̯ r.m ɛ n,VVCCVC
WOT-350_millingproduct-1,,WOT,350_millingproduct,ävirmän,ävirmän,ä v i r m ä n,,wot,351,true,^ ävirmän $,default,ä v i r.m ä n,VCVCCVC
H-351_armenian-1,,H,351_armenian,örmēń,örmēń,ø r m eː ɲ,,wot,352,true,^ örmēń $,default,ø r.m eː ɲ,VCCVC
EAH-351_armenian-1,,EAH,351_armenian,ermeni,ermeni,ɛ r m ɛ n i,,wot,352,true,^ ermeni $,default,ɛ r.m ɛ n i,VCCVCV
WOT-351_armenian-1,,WOT,351_armenian,ärmäni,ärmäni,ä r m ä n i,,wot,352,true,^ ärmäni $,default,ä r.m ä n i,VCCVCV
H-352_eternal-1,,H,352_eternal,örök,örök,ø r ø k,,wot,353,true,^ örök $,default,ø r ø k,VCVC
EAH-352_eternal-1,,EAH,352_eternal,ürük,ürük,y r y k,,wot,353,true,^ ürük $,default,y r y k,VCVC
WOT-352_eternal-1,,WOT,352_eternal,ürük,ürük,y r y k,,wot,353,true,^ ürük $,default,y r y k,VCVC
H-353_torejoicetobeglad-1,,H,353_torejoicetobeglad,örül,örül,ø r y l,,wot,354,true,^ örül $,default,ø r y l,VCVC
OH-353_torejoicetobeglad-1,,OH,353_torejoicetobeglad,ör,ör,ø r,,wot,354,true,^ ör $,default,ø r,VC
LAH-353_torejoicetobeglad-1,,LAH,353_torejoicetobeglad,ȫr,ȫr,øː r,,wot,354,true,^ ȫr $,default,øː r,VC
EAH-353_torejoicetobeglad-1,,EAH,353_torejoicetobeglad,öγir,öγir,ø γ i r,,wot,354,true,^ öγir $,default,ø γ i r,VCVC
WOT-353_torejoicetobeglad-1,,WOT,353_torejoicetobeglad,öγir,öγir,ø γ i r,,wot,354,true,^ öγir $,default,ø γ i r,VCVC
H-354_tobecomemad-1,,H,354_tobecomemad,ȫrül,ȫrül,øː r y l,,wot,355,true,^ ȫrül $,default,øː r y l,VCVC
OH-354_tobecomemad-1,,OH,354_tobecomemad,eü̯ril,eü̯ril,ɛ ü̯ r i l,,wot,355,true,^ eü̯ril $,default,ɛ.ü̯ r i l,VVCVC
EAH-354_tobecomemad-1,,EAH,354_tobecomemad,evril,evril,ɛ v r i l,,wot,355,true,^ evril $,default,ɛ v.r i l,VCCVC
WOT-354_tobecomemad-1,,WOT,354_tobecomemad,ävril,ävril,ä v r i l,,wot,355,true,^ ävril $,default,ä v.r i l,VCCVC
H-359_whirlpooleddy-1,,H,359_whirlpooleddy,örvēń,örvēń,ø r v eː ɲ,,wot,356,true,^ örvēń $,default,ø r.v eː ɲ,VCCVC
OH-359_whirlpooleddy-1,,OH,359_whirlpooleddy,ȫr,ȫr,øː r,,wot,356,true,^ ȫr $,default,øː r,VC
LAH-359_whirlpooleddy-1,,LAH,359_whirlpooleddy,ewir,ewir,ɛ v i r,,wot,356,true,^ ewir $,default,ɛ v i r,VCVC
EAH-359_whirlpooleddy-1,,EAH,359_whirlpooleddy,eγir,eγir,ɛ γ i r,,wot,356,true,^ eγir $,default,ɛ γ i r,VCVC
WOT-359_whirlpooleddy-1,,WOT,359_whirlpooleddy,äγir,äγir,ä γ i r,,wot,356,true,^ äγir $,default,ä γ i r,VCVC
H-359_whirlpooleddy-2,,H,359_whirlpooleddy,ȫrēm,ȫrēm,øː r eː m,,wot,357,true,^ ȫrēm $,default,øː r eː m,VCVC
OH-359_whirlpooleddy-2,,OH,359_whirlpooleddy,eürem,eürem,ɛ y r ɛ m,,wot,357,true,^ eürem $,default,ɛ.y r ɛ m,VVCVC
EAH-359_whirlpooleddy-2,,EAH,359_whirlpooleddy,eγrim,eγrim,ɛ γ r i m,,wot,357,true,^ eγrim $,default,ɛ γ r i m,VCCVC
WOT-359_whirlpooleddy-2,,WOT,359_whirlpooleddy,ägirim,ägirim,ä ɡ i r i m,,wot,357,true,^ ägirim $,default,ä ɡ i r i m,VCVCVC
H-359_whirlpooleddy-3,,H,359_whirlpooleddy,örmēń,örmēń,ø r m eː ɲ,,wot,358,true,^ örmēń $,default,ø r.m eː ɲ,VCCVC
EAH-359_whirlpooleddy-3,,EAH,359_whirlpooleddy,örmen,örmen,ø r m ɛ n,,wot,358,true,^ örmen $,default,ø r.m ɛ n,VCCVC
WOT-359_whirlpooleddy-3,,WOT,359_whirlpooleddy,äγirmän,äγirmän,ä γ i r m ä n,,wot,358,true,^ äγirmän $,default,ä γ i r.m ä n,VCVCCVC
H-359_whirlpooleddy-4,,H,359_whirlpooleddy,örmēń,örmēń,ø r m eː ɲ,,wot,359,true,^ örmēń $,default,ø r.m eː ɲ,VCCVC
EAH-359_whirlpooleddy-4,,EAH,359_whirlpooleddy,örmen,örmen,ø r m ɛ n,,wot,359,true,^ örmen $,default,ø r.m ɛ n,VCCVC
WOT-359_whirlpooleddy-4,,WOT,359_whirlpooleddy,ägir,ägir,ä ɡ i r,,wot,359,true,^ ägir $,default,ä ɡ i r,VCVC
H-359_whirlpooleddy-5,,H,359_whirlpooleddy,örmēń,örmēń,ø r m eː ɲ,,wot,360,true,^ örmēń $,default,ø r.m eː ɲ,VCCVC
EAH-359_whirlpooleddy-5,,EAH,359_whirlpooleddy,örmen,örmen,ø r m ɛ n,,wot,360,true,^ örmen $,default,ø r.m ɛ n,VCCVC
WOT-359_whirlpooleddy-5,,WOT,359_whirlpooleddy,ägir,ägir,ä ɡ i r,,wot,360,true,^ ägir $,default,ä ɡ i r,VCVC
H-360_flooddelugestream-1,,H,360_flooddelugestream,özön,özön,ø z ø n,,wot,361,true,^ özön $,default,ø z ø n,VCVC
EAH-360_flooddelugestream-1,,EAH,360_flooddelugestream,üzen,üzen,y z ɛ n,,wot,361,true,^ üzen $,default,y z ɛ n,VCVC
WOT-360_flooddelugestream-1,,WOT,360_flooddelugestream,özän,özän,ø z ä n,,wot,361,true,^ özän $,default,ø z ä n,VCVC
H-362_cheese-1,,H,362_cheese,šåyt,šåyt,ʃ ɒ j t,,wot,362,true,^ šåyt $,default,ʃ ɒ j.t,CVCC
OH-362_cheese-1,,OH,362_cheese,šaχt,šaχt,ʃ a χ t,,wot,362,true,^ šaχt $,default,ʃ a χ.t,CVCC
EAH-362_cheese-1,,EAH,362_cheese,čaγt,čaγt,t͡ʃ a γ t,,wot,362,true,^ čaγt $,default,t͡ʃ a γ t,CVCC
WOT-362_cheese-1,,WOT,362_cheese,čïγt,čïγt,t͡ʃ ï γ t,,wot,362,true,^ čïγt $,default,t͡ʃ ï γ t,CVCC
H-362_cheese-2,,H,362_cheese,šåyt,šåyt,ʃ ɒ j t,,wot,363,true,^ šåyt $,default,ʃ ɒ j.t,CVCC
OH-362_cheese-2,,OH,362_cheese,šaχt,šaχt,ʃ a χ t,,wot,363,true,^ šaχt $,default,ʃ a χ.t,CVCC
EAH-362_cheese-2,,EAH,362_cheese,čaγt,čaγt,t͡ʃ a γ t,,wot,363,true,^ čaγt $,default,t͡ʃ a γ t,CVCC
WOT-362_cheese-2,,WOT,362_cheese,čïgït,čïgït,t͡ʃ ï ɡ ï t,,wot,363,true,^ čïgït $,default,t͡ʃ ï ɡ ï t,CVCVC
H-363_mudmarsh-1,,H,363_mudmarsh,šār,šār,ʃ aː r,,wot,364,true,^ šār $,default,ʃ aː r,CVC
